Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType,BBScrapedPrice,BBVendorType,BBVendor,BBCorrectedPrice
4048,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,24,23,23,90.43000000000001,90.43000000000001,Pim Jai,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4049,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,25,23,23,90.43000000000001,90.43000000000001,Namtip Store,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4050,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,26,24,24,91.66,91.66,V1-Store,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4051,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,27,25,25,93.73,93.73,JR_TopSeller,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4052,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,28,26,26,98.81,98.81,shelproducts,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4053,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,29,27,27,99.03,99.03,Toys US,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4054,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,30,28,28,99.48999999999999,99.48999999999999,Bryan RoUGe,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4055,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,31,29,29,105.99,105.99,KatiesMarkdowns,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4056,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,32,30,30,106.49,106.49,We L Fashion Store,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4057,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,33,31,31,107.49,107.49,MOM BABY KIDS and DAD too,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4058,"Leachco Snoogle Total Body Pillow, Ivory",2016-06-27,34,32,32,108.64,108.64,HomeOnline,Other,57.29,Amazon,Ships from and sold by Amazon.com.,67.43
4059,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,2,2,1,42.35,42.35,Ecom Sales,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4060,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,3,3,2,42.36,42.36,CloudMarket,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4061,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,4,4,3,45.86,45.86,Discountdepot53,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4062,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,5,5,4,45.96,45.96,DX HUB,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4063,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,6,6,5,45.98,45.98,AppleClover,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4064,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,7,7,6,46.85,46.85,BestHomeBuys,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4065,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,8,8,7,47.1,47.1,DealzDays,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4066,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,9,9,8,47.11,47.11,MidwestProductsDepot,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4067,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,10,10,9,47.14,47.14,Point and Ship,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4068,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,11,11,10,47.51,47.51,S & A Deals,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4069,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,12,12,11,47.54,47.54,sell4less85,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4070,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,13,12,11,47.54,47.54,Marketplaceace,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4071,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,14,13,12,48.23,48.23,BigWig Outlet,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4072,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,15,14,13,48.72,48.72,Queen of Sales,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4073,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,16,15,14,48.79,48.79,Infiltrade LLC,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4074,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,17,16,15,48.91,48.91,Seasonal Deals,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4075,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,18,17,16,48.98,48.98,HomeGoodsOnline,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4076,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,19,18,17,48.99,48.99,DDE Essentials,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4077,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,1,1,18,33,49.59,Amazon.com,Amazon,33,Amazon,Ships from and sold by Amazon.com.,49.59
4078,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,20,19,19,49.67,49.67,Marketing Allegiance,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4079,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,21,20,20,50.36,50.36,AJS HOME GOODS,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4080,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,22,21,21,50.58,50.58,Toys US,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4081,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,23,22,22,51.16,51.16,HotUSDeals,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4082,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,24,23,23,51.17,51.17,J&N Products,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4083,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,25,23,23,51.17,51.17,RiverCity Distributors,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4084,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,26,24,24,51.77,51.77,Tenth Ave,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4085,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,27,25,25,51.95,51.95,DiscountTree,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4086,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,28,26,26,54,54,liftmarketing,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4087,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,29,27,27,54.3,54.3,IvKa Store,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4088,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,30,28,28,54.45,54.45,V1-Store,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4089,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,31,29,29,56.01,56.01,HonestTraders,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4090,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,32,30,30,56.1,56.1,Happy Titan,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4091,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,33,31,31,56.75,56.75,Order Me,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4092,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,34,32,32,57.29,57.29,MidAtlantic Merchant,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4093,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,35,33,33,57.76,57.76,Gatzies,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4094,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,36,34,34,58.2,58.2,ez bAZaar,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4095,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,37,35,35,58.22,58.22,RokBuy,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4096,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,38,36,36,58.35,58.35,"Global Supplies (We currently can't ship to, HI, AK,APO,FPO, POB)",Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4097,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,39,37,37,58.46,58.46,Alpine Sports USA,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4098,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,40,38,38,58.81,58.81,Great Household,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4099,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,41,39,39,59,59,Competitive Edge Products,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4100,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,42,39,39,59,59,Marigold&More,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4101,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,43,40,40,60.05,60.05,PlumStruck,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4102,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,44,41,41,60.14,60.14,Shop by Convenience,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4103,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,45,42,42,60.41,60.41,BFF Nation,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4104,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,46,43,43,60.57,60.57,CR Dealz,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4105,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,47,44,44,60.57,60.57,goshopper,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4106,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,48,45,45,61.01,61.01,"SIM Supply, Inc.",Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4107,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,49,46,46,62.02,62.02,Seffyhouse,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4108,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,50,47,47,64.59,64.59,Saiful's Store,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4109,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,51,48,48,66.64,66.64,Independence Fulfillment Services,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4110,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,52,49,49,67.84999999999999,67.84999999999999,Mild Shop,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4111,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,53,50,50,69.23999999999999,69.23999999999999,BestDealForever,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4112,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,54,51,51,69.88,69.88,Pim Jai,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4113,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,55,52,52,74.81999999999999,74.81999999999999,Namtip Store,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4114,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,56,53,53,77.5,77.5,TeaBoxes,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4115,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,57,54,54,79.98999999999999,79.98999999999999,Sales On Deck,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4116,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,58,55,55,84.33,84.33,Farm & City Supply,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4117,Lifetime 4428 Height Adjustable Folding Utility Table 48 by 24 Inches White Granite,2016-09-06,59,56,56,84.58,84.58,Empire Enterprises LLC,Other,33,Amazon,Ships from and sold by Amazon.com.,49.59
4118,Lisle 35260 Plastic Fastener Remover,2016-07-08,3,2,1,9.98,9.98,Tool Deals,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4119,Lisle 35260 Plastic Fastener Remover,2016-07-08,4,3,2,10,10,JB Tool Sales,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4120,Lisle 35260 Plastic Fastener Remover,2016-07-08,41,40,2,10,10,Tool Deals,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4121,Lisle 35260 Plastic Fastener Remover,2016-07-08,5,4,3,11.86,11.86,Buy DMi Inc,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4122,Lisle 35260 Plastic Fastener Remover,2016-07-08,6,5,4,11.94,11.94,Virota,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4123,Lisle 35260 Plastic Fastener Remover,2016-07-08,7,6,5,12.19,12.19,Toolmans World,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4124,Lisle 35260 Plastic Fastener Remover,2016-07-08,8,7,6,12.63,12.63,Tool Liquidators,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4125,Lisle 35260 Plastic Fastener Remover,2016-07-08,42,41,7,12.77,12.77,Virota,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4126,Lisle 35260 Plastic Fastener Remover,2016-07-08,9,8,8,12.78,12.78,Hires Automotive,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4127,Lisle 35260 Plastic Fastener Remover,2016-07-08,10,9,9,13.23,13.23,"The Pep Boys - Manny, Moe, & Jack",Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4128,Lisle 35260 Plastic Fastener Remover,2016-07-08,11,10,10,13.35,13.35,Autoplicity,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4129,Lisle 35260 Plastic Fastener Remover,2016-07-08,12,11,11,14.22,14.22,stores123,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4130,Lisle 35260 Plastic Fastener Remover,2016-07-08,13,12,12,14.35,14.35,Beach Audio,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4131,Lisle 35260 Plastic Fastener Remover,2016-07-08,14,13,13,15.15,15.15,Auto Parts Distributors,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4132,Lisle 35260 Plastic Fastener Remover,2016-07-08,15,14,14,15.2,15.2,Midway Auto Supply,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4133,Lisle 35260 Plastic Fastener Remover,2016-07-08,16,15,15,15.23,15.23,TheFactoryDepot,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4134,Lisle 35260 Plastic Fastener Remover,2016-07-08,17,16,16,15.39,15.39,ProToolShopper,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4135,Lisle 35260 Plastic Fastener Remover,2016-07-08,18,17,17,15.5,15.5,Northern Auto Parts,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4136,Lisle 35260 Plastic Fastener Remover,2016-07-08,1,1,18,8.99,15.56,Amazon.com,Amazon,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4137,Lisle 35260 Plastic Fastener Remover,2016-07-08,2,1,18,8.99,15.56,Gifts Universe,FBA,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4138,Lisle 35260 Plastic Fastener Remover,2016-07-08,19,18,19,16.35,16.35,ZKS Tools,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4139,Lisle 35260 Plastic Fastener Remover,2016-07-08,20,19,20,16.75,16.75,ToolTopia,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4140,Lisle 35260 Plastic Fastener Remover,2016-07-08,21,20,21,17.11,17.11,Shop Eddies,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4141,Lisle 35260 Plastic Fastener Remover,2016-07-08,22,21,22,17.68,17.68,toolcritter,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4142,Lisle 35260 Plastic Fastener Remover,2016-07-08,23,22,23,17.86,17.86,MyUSTools,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4143,Lisle 35260 Plastic Fastener Remover,2016-07-08,24,23,24,17.9,17.9,Auto Barn,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4144,Lisle 35260 Plastic Fastener Remover,2016-07-08,25,24,25,18.22,18.22,Tool Shack,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4145,Lisle 35260 Plastic Fastener Remover,2016-07-08,26,25,26,18.43,18.43,123AutoParts,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4146,Lisle 35260 Plastic Fastener Remover,2016-07-08,27,26,27,18.61,18.61,TCP Global Corp,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4147,Lisle 35260 Plastic Fastener Remover,2016-07-08,28,27,28,18.8,18.8,WESTOCKTOOLS,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4148,Lisle 35260 Plastic Fastener Remover,2016-07-08,29,28,29,18.81,18.81,ProValue Parts,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4149,Lisle 35260 Plastic Fastener Remover,2016-07-08,30,29,30,19.11,19.11,Baxter Auto Parts,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4150,Lisle 35260 Plastic Fastener Remover,2016-07-08,31,30,31,19.25,19.25,SpeedShopUSA,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4151,Lisle 35260 Plastic Fastener Remover,2016-07-08,32,31,32,19.9,19.9,Craigsparts,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4152,Lisle 35260 Plastic Fastener Remover,2016-07-08,33,32,33,21.3,21.3,JLW Sales,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4153,Lisle 35260 Plastic Fastener Remover,2016-07-08,34,33,34,22.02,22.02,Tooldom Tools,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4154,Lisle 35260 Plastic Fastener Remover,2016-07-08,35,34,35,22.14,22.14,aToolCrib,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4155,Lisle 35260 Plastic Fastener Remover,2016-07-08,36,35,36,22.33,22.33,EASTVAC,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4156,Lisle 35260 Plastic Fastener Remover,2016-07-08,37,36,37,22.34,22.34,BarMac Automotive,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4157,Lisle 35260 Plastic Fastener Remover,2016-07-08,38,37,38,22.38,22.38,"Autonotions, LLC",Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4158,Lisle 35260 Plastic Fastener Remover,2016-07-08,39,38,39,23.28,23.28,FlyMotorSports,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4159,Lisle 35260 Plastic Fastener Remover,2016-07-08,40,39,40,23.65,23.65,salefolks,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4160,Lisle 35260 Plastic Fastener Remover,2016-07-08,43,42,41,24.78,24.78,Tool--Rage,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4161,Lisle 35260 Plastic Fastener Remover,2016-07-08,44,43,42,26.02,26.02,Gotyourparts,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4162,Lisle 35260 Plastic Fastener Remover,2016-07-08,45,44,43,26.9,26.9,"UnbeatableSale, Inc",Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
4163,Lisle 35260 Plastic Fastener Remover,2016-07-08,46,45,44,27.6,27.6,Farm & City Supply,Other,8.99,Amazon,Ships from and sold by Amazon.com.,15.56
